update algorithm,max distance,Trial Number, Time Step,  Total Num Clusters,  truely Num Clusters, Mean Cluster Size,  truely Mean cluster size, Cluster Size Std.Dev,  Unclustered boids, Mean Correct Belief (All) ,Correct Red Number,Correct Green Number,Correct Blue Number,Mean Correct Belief (All Red),  Mean Correct Belief (All Green),  Mean Correct Belief (All Blue)
m2,50,5,60,33,19,4.5454545,7.1578946,26.255686,14,1,44,53,53,1,1,1
m2,50,5,70,30,15,5,8.866667,24.344828,17,1,44,53,53,1,1,1
m2,50,5,80,28,14,5.357143,9.571428,30.830679,16,1,44,53,53,1,1,1
m2,50,5,90,29,10,5.172414,12.7,46.21923,23,1,44,53,53,1,1,1
m2,50,5,100,27,11,5.5555553,11.818182,47.10256,20,1,44,53,53,1,1,1
m2,50,5,110,29,8,5.172414,15.5,64.71923,26,1,44,53,53,1,1,1
m2,50,5,120,29,8,5.172414,15.5,94.93345,26,1,44,53,53,1,1,1
m2,50,5,130,26,12,5.769231,10.916667,62.824635,19,1,44,53,53,1,1,1
m2,50,5,140,28,11,5.357143,11.454545,86.83067,24.000008,1,44,53,53,1,1,1
m2,50,5,150,28,15,5.357143,8.8,61.201057,18,1,44,53,53,1,1,1
m2,50,5,160,27,12,5.5555553,10.916667,208.02557,19,1,44,53,53,1,1,1
m2,50,5,170,23,11,6.521739,12.090909,108.079,17,1,44,53,53,1,1,1
m2,50,5,180,23,12,6.521739,11.25,121.169914,15,1,44,53,53,1,1,1
m2,50,5,190,24,14,6.25,9.785714,109.41304,13,1,44,53,53,1,1,1
m2,50,5,200,22,11,6.818182,12.363636,275.01294,14,1,44,53,53,1,1,1
m2,50,5,210,22,11,6.818182,12,149.67964,18,1,44,53,53,1,1,1
m2,50,5,220,19,10,7.894737,13.8,240.98834,12,1,44,53,53,1,1,1
m2,50,5,230,19,13,7.894737,10.923077,111.0994,8,1,44,53,53,1,1,1
m2,50,5,240,20,12,7.5,11.583333,85,11,1,44,53,53,1,1,1
m2,50,5,250,18,11,8.333333,12.909091,118.00004,8,1,44,53,53,1,1,1
m2,50,5,260,16,11,9.375,13.090909,115.85,6,1,44,53,53,1,1,1
m2,50,5,270,16,9,9.375,15.555555,180.11667,10,1,44,53,53,1,1,1
m2,50,5,280,18,12,8.333333,11.833333,99.882385,8,1,44,53,53,1,1,1
m2,50,5,290,22,11,6.818182,12.272727,65.87012,15,1,44,53,53,1,1,1
m2,50,5,300,18,10,8.333333,13.9,88.94119,11,1,44,53,53,1,1,1
m2,50,5,310,16,11,9.375,13.090909,119.45,6,1,44,53,53,1,1,1
m2,50,5,320,17,10,8.823529,14.1,100.77944,9,1,44,53,53,1,1,1
m2,50,5,330,21,13,7.142857,10.615385,55.828575,12,1,44,53,53,1,1,1
m2,50,5,340,23,13,6.521739,10.384615,35.988144,15,1,44,53,53,1,1,1
m2,50,5,350,25,15,6,9.066667,34.333332,14,1,44,53,53,1,1,1
m2,50,5,360,25,13,6,10.076923,48.333332,19,1,44,53,53,1,1,1
m2,50,5,370,22,12,6.818182,11.25,67.965355,15,1,44,53,53,1,1,1
m2,50,5,380,20,10,7.5,13.9,97.63158,11,1,44,53,53,1,1,1
m2,50,5,390,17,9,8.823529,15.666667,218.15439,9,1,44,53,53,1,1,1
m2,50,5,400,20,10,7.5,13.8,169.94737,12,1,44,53,53,1,1,1
m2,50,5,410,19,8,7.894737,17.25,167.2105,12,1,44,53,53,1,1,1
m2,50,5,420,15,7,10,20,348.14285,10,1,44,53,53,1,1,1
m2,50,5,430,17,8,8.823529,17.5,327.1544,10,1,44,53,53,1,1,1
m2,50,5,440,14,7,10.714286,20.285715,320.6813,8,1,44,53,53,1,1,1
m2,50,5,450,14,7,10.714286,20.285715,318.06592,8,1,44,53,53,1,1,1
m2,50,5,460,14,6,10.714286,23.5,340.68127,9,1,44,53,53,1,1,1
m2,50,5,470,13,6,11.538462,23.666666,359.9359,8,1,44,53,53,1,1,1
m2,50,5,480,14,5,10.714286,28,960.9889,10,1,44,53,53,1,1,1
m2,50,5,490,15,5,10,27.6,835.1429,12,1,44,53,53,1,1,1
m2,50,5,500,15,6,10,23.333334,803,10,1,44,53,53,1,1,1
m2,50,5,510,15,7,10,20.142857,442.2857,9,1,44,53,53,1,1,1
m2,50,5,520,16,7,9.375,20,402.11667,10,1,44,53,53,1,1,1
m2,50,5,530,15,5,10,27.8,805.1429,11,1,44,53,53,1,1,1
m2,50,5,540,17,8,8.823529,17.5,235.27937,10,1,44,53,53,1,1,1
m2,50,5,550,13,7,11.538462,20.571428,422.1025,6,1,44,53,53,1,1,1
m2,50,5,560,12,5,12.5,28.6,1072.4546,7,1,44,53,53,1,1,1
m2,50,5,570,12,5,12.5,28.4,1051.7273,8,1,44,53,53,1,1,1
m2,50,5,580,11,5,13.636364,28.8,1251.2546,6,1,44,53,53,1,1,1
m2,50,5,590,13,6,11.538462,23.833334,954.7695,7,1,44,53,53,1,1,1
m2,50,5,600,15,6,10,23.333334,911.8571,10,1,44,53,53,1,1,1
m2,50,5,610,14,8,10.714286,18,774.3736,6,1,44,53,53,1,1,1
m2,50,5,620,16,10,9.375,14.3,507.31668,7,1,44,53,53,1,1,1
m2,50,5,630,19,11,7.894737,12.818182,162.76607,9,1,44,53,53,1,1,1
m2,50,5,640,17,8,8.823529,17.625,335.1544,9,1,44,53,53,1,1,1
m2,50,5,650,13,4,11.538462,35,1087.6029,10,1,44,53,53,1,1,1
m2,50,5,660,16,9,9.375,15.888889,220.91667,7,1,44,53,53,1,1,1
m2,50,5,670,16,10,9.375,14.4,222.11667,6,1,44,53,53,1,1,1
m2,50,5,680,19,12,7.894737,11.916667,88.43273,7,1,44,53,53,1,1,1
m2,50,5,690,21,11,7.142857,12.545455,130.82854,12,1,44,53,53,1,1,1
m2,50,5,700,22,14,6.818182,10.071428,69.58439,9,1,44,53,53,1,1,1
m2,50,5,710,21,13,7.142857,10.769231,156.72855,10,1,44,53,53,1,1,1
m2,50,5,720,20,12,7.5,11.666667,103.947365,10,1,44,53,53,1,1,1
m2,50,5,730,19,12,7.894737,11.75,103.87718,9,1,44,53,53,1,1,1
m2,50,5,740,20,13,7.5,10.846154,95.73684,9,1,44,53,53,1,1,1
m2,50,5,750,19,11,7.894737,12.727273,111.21052,10,1,44,53,53,1,1,1
m2,50,5,760,22,14,6.818182,10,47.48918,10,1,44,53,53,1,1,1
m2,50,5,770,16,10,9.375,14.3,161.45,7,1,44,53,53,1,1,1
m2,50,5,780,19,9,7.894737,15.333333,136.65495,12,1,44,53,53,1,1,1
m2,50,5,790,18,9,8.333333,15.444445,141.05885,11,1,44,53,53,1,1,1
m2,50,5,800,17,10,8.823529,14.2,201.02939,8,1,44,53,53,1,1,1
m2,50,5,810,14,10,10.714286,14.6,259.91208,4,1,44,53,53,1,1,1
m2,50,5,820,10,8,15,18.5,654.6667,2,1,44,53,53,1,1,1
m2,50,5,830,8,7,18.75,21.285715,605.3571,1,1,44,53,53,1,1,1
m2,50,5,840,8,5,18.75,29.4,859.6429,3,1,44,53,53,1,1,1
m2,50,5,850,9,4,16.666666,36,1515.75,6,1,44,53,53,1,1,1
m2,50,5,860,12,6,12.5,23.833334,327,7,1,44,53,53,1,1,1
m2,50,5,870,11,4,13.636364,35.25,505.85455,9,1,44,53,53,1,1,1
m2,50,5,880,9,4,16.666666,36.25,542,5,1,44,53,53,1,1,1
m2,50,5,890,12,8,12.5,18.25,197.36363,4,1,44,53,53,1,1,1
m2,50,5,900,9,5,16.666666,29.2,1196.7501,4,1,44,53,53,1,1,1
m2,50,5,910,11,7,13.636364,20.714285,445.6546,5,1,44,53,53,1,1,1
m2,50,5,920,13,8,11.538462,18,643.43585,6,1,44,53,53,1,1,1
m2,50,5,930,15,7,10,20.285715,659,8,1,44,53,53,1,1,1
m2,50,5,940,14,9,10.714286,16.11111,422.52737,5,1,44,53,53,1,1,1
m2,50,5,950,11,8,13.636364,18.375,528.8545,3,1,44,53,53,1,1,1
m2,50,5,960,12,8,12.5,18.125,656.0909,5,1,44,53,53,1,1,1
m2,50,5,970,11,9,13.636364,16.444445,656.2545,2,1,44,53,53,1,1,1
m2,50,5,980,11,7,13.636364,20.714285,672.45447,5,1,44,53,53,1,1,1
m2,50,5,990,12,8,12.5,18.125,622.4545,5,1,44,53,53,1,1,1
m2,50,5,1000,10,7,15,21,729.3333,3,1,44,53,53,1,1,1
m2,50,6,10,30,14,5,9.357142,42,19,0.98,52,47,48,0.9811321,0.9591837,1
m2,50,6,20,37,16,4.0540543,7.875,32.774784,24,0.99333334,53,48,48,1,0.97959185,1
m2,50,6,30,36,15,4.1666665,8.2,31.628582,27,0.99333334,53,48,48,1,0.97959185,1
m2,50,6,40,38,18,3.9473684,6.9444447,18.645794,25,0.99333334,53,48,48,1,0.97959185,1
m2,50,6,50,38,16,3.9473684,7.625,20.051199,28,0.99333334,53,48,48,1,0.97959185,1
m2,50,6,60,37,16,4.0540543,7.875,29.663673,24,1,53,49,48,1,1,1
m2,50,6,70,36,13,4.1666665,9.307693,40.20003,29,1,53,49,48,1,1,1
m2,50,6,80,35,14,4.285714,8.857142,30.268896,26.000008,1,53,49,48,1,1,1
m2,50,6,90,40,14,3.75,8.428572,21.47436,32,1,53,49,48,1,1,1
m2,50,6,100,37,16,4.0540543,7.875,23.441448,24,1,53,49,48,1,1,1
m2,50,6,110,34,14,4.4117646,9.071428,38.431374,23,1,53,49,48,1,1,1
m2,50,6,120,27,9,5.5555553,14,74.56409,24,1,53,49,48,1,1,1
m2,50,6,130,26,9,5.769231,14.333333,131.62463,21,1,53,49,48,1,1,1
m2,50,6,140,31,10,4.83871,12.5,86.6064,25,1,53,49,48,1,1,1
m2,50,6,150,26,12,5.769231,11.166667,80.10463,16,1,53,49,48,1,1,1
m2,50,6,160,27,11,5.5555553,11.818182,73.41025,20,1,53,49,48,1,1,1
m2,50,6,170,29,15,5.172414,8.733334,41.29064,19,1,53,49,48,1,1,1
m2,50,6,180,24,15,6.25,9.2,86.891304,12,1,53,49,48,1,1,1
m2,50,6,190,23,15,6.521739,9.266666,44.260876,11,1,53,49,48,1,1,1
m2,50,6,200,21,12,7.142857,11.583333,93.228584,11,1,53,49,48,1,1,1
m2,50,6,210,26,11,5.769231,11.818182,61.784637,20,1,53,49,48,1,1,1
m2,50,6,220,25,11,6,12.090909,77.916664,17,1,53,49,48,1,1,1
m2,50,6,230,24,13,6.25,10.461538,41.934784,14,1,53,49,48,1,1,1
m2,50,6,240,22,11,6.818182,12.363636,61.20345,14,1,53,49,48,1,1,1
m2,50,6,250,19,12,7.894737,11.75,73.43274,9,1,53,49,48,1,1,1
m2,50,6,260,22,14,6.818182,9.928572,62.346306,11,1,53,49,48,1,1,1
m2,50,6,270,23,16,6.521739,8.9375,37.988148,7,1,53,49,48,1,1,1
m2,50,6,280,22,13,6.818182,10.692307,51.584415,11,1,53,49,48,1,1,1
m2,50,6,290,23,13,6.521739,10.692307,40.44269,11,1,53,49,48,1,1,1
m2,50,6,300,20,11,7.5,12.818182,61.105263,9,1,53,49,48,1,1,1
m2,50,6,310,22,11,6.818182,12.545455,63.96535,12,1,53,49,48,1,1,1
m2,50,6,320,18,9,8.333333,15.555555,163.17651,10,1,53,49,48,1,1,1
m2,50,6,330,16,7,9.375,20,259.71667,10,1,53,49,48,1,1,1
m2,50,6,340,13,7,11.538462,20.571428,301.6025,6,1,53,49,48,1,1,1
m2,50,6,350,14,7,10.714286,20.285715,273.14288,8,1,53,49,48,1,1,1
m2,50,6,360,12,5,12.5,28.4,429.36365,8,1,53,49,48,1,1,1
m2,50,6,370,14,8,10.714286,18,435.6043,6,1,53,49,48,1,1,1
m2,50,6,380,13,8,11.538462,18.125,302.60254,5,1,53,49,48,1,1,1
m2,50,6,390,14,9,10.714286,16,225.45055,6,1,53,49,48,1,1,1
m2,50,6,400,15,8,10,17.75,214.57143,8,1,53,49,48,1,1,1
m2,50,6,410,16,9,9.375,15.777778,187.18333,8,1,53,49,48,1,1,1
m2,50,6,420,16,9,9.375,15.777778,181.58333,8,1,53,49,48,1,1,1
m2,50,6,430,15,9,10,15.888889,208.85715,7,1,53,49,48,1,1,1
m2,50,6,440,17,11,8.823529,13,145.15439,7,1,53,49,48,1,1,1
m2,50,6,450,15,10,10,14.4,250.28572,6,1,53,49,48,1,1,1
m2,50,6,460,14,9,10.714286,16,201.6044,6,1,53,49,48,1,1,1
m2,50,6,470,9,4,16.666666,35.75,1840.25,7,1,53,49,48,1,1,1
m2,50,6,480,12,7,12.5,20.428572,596.4545,7,1,53,49,48,1,1,1
m2,50,6,490,12,8,12.5,18.125,342.27274,5,1,53,49,48,1,1,1
m2,50,6,500,11,9,13.636364,16.333334,362.05453,3,1,53,49,48,1,1,1
m2,50,6,510,10,9,15,16.555555,403.77777,1,1,53,49,48,1,1,1
m2,50,6,520,10,8,15,18.5,430.8889,2,1,53,49,48,1,1,1
m2,50,6,530,12,9,12.5,16.333334,358.63635,3,1,53,49,48,1,1,1
m2,50,6,540,12,9,12.5,16.333334,358.63635,3,1,53,49,48,1,1,1
m2,50,6,550,14,9,10.714286,15.888889,303.6044,7,1,53,49,48,1,1,1
m2,50,6,560,14,11,10.714286,13.272727,277.2967,4,1,53,49,48,1,1,1
m2,50,6,570,18,12,8.333333,11.916667,202.70592,7,1,53,49,48,1,1,1
m2,50,6,580,14,9,10.714286,16,393.912,6,1,53,49,48,1,1,1
m2,50,6,590,18,11,8.333333,12.909091,220.11769,8,1,53,49,48,1,1,1
m2,50,6,600,14,9,10.714286,16,272.2198,6,1,53,49,48,1,1,1
m2,50,6,610,13,7,11.538462,20.142857,314.10254,9,1,53,49,48,1,1,1
m2,50,6,620,11,7,13.636364,20.428572,471.25455,7,1,53,49,48,1,1,1
m2,50,6,630,12,5,12.5,28.4,634.4545,8,1,53,49,48,1,1,1
m2,50,6,640,15,7,10,20.142857,330.7143,9,1,53,49,48,1,1,1
m2,50,6,650,13,7,11.538462,20.428572,384.60257,7,1,53,49,48,1,1,1
m2,50,6,660,8,5,18.75,29.2,699.3571,4,1,53,49,48,1,1,1
m2,50,6,670,7,3,21.428572,47.666668,941.6189,7,1,53,49,48,1,1,1
m2,50,6,680,8,6,18.75,24.5,1559.3572,3,1,53,49,48,1,1,1
m2,50,6,690,7,5,21.428572,29.4,1695.2855,3,1,53,49,48,1,1,1
m2,50,6,700,11,10,13.636364,14.9,326.85452,1,1,53,49,48,1,1,1
m2,50,6,710,11,10,13.636364,14.9,326.85452,1,1,53,49,48,1,1,1
m2,50,6,720,13,11,11.538462,13.454545,206.76924,2,1,53,49,48,1,1,1
m2,50,6,730,15,12,10,12.25,213,3,1,53,49,48,1,1,1
m2,50,6,740,15,12,10,12.25,182.28572,3,1,53,49,48,1,1,1
m2,50,6,750,15,10,10,14.4,417,6,1,53,49,48,1,1,1
m2,50,6,760,13,8,11.538462,18.125,653.2692,5,1,53,49,48,1,1,1
m2,50,6,770,10,6,15,24,941.7778,6,1,53,49,48,1,1,1
m2,50,6,780,14,9,10.714286,16,312.2198,6,1,53,49,48,1,1,1
m2,50,6,790,13,7,11.538462,20.428572,367.2692,7,1,53,49,48,1,1,1
m2,50,6,800,13,7,11.538462,20.428572,357.43588,7,1,53,49,48,1,1,1
m2,50,6,810,13,7,11.538462,20.142857,729.936,9,1,53,49,48,1,1,1
m2,50,6,820,15,10,10,14.3,187.85715,7,1,53,49,48,1,1,1
m2,50,6,830,13,10,11.538462,14.6,196.93591,4,1,53,49,48,1,1,1
m2,50,6,840,14,9,10.714286,15.888889,248.6813,7,1,53,49,48,1,1,1
m2,50,6,850,14,10,10.714286,14.4,188.21974,6,1,53,49,48,1,1,1
m2,50,6,860,16,11,9.375,13,163.85,7,1,53,49,48,1,1,1
m2,50,6,870,15,11,10,13.181818,143.28572,5,1,53,49,48,1,1,1
m2,50,6,880,14,10,10.714286,14.5,163.75822,5,1,53,49,48,1,1,1
m2,50,6,890,13,10,11.538462,14.6,199.26923,4,1,53,49,48,1,1,1
m2,50,6,900,12,9,12.5,16.222221,254.09091,4,1,53,49,48,1,1,1
m2,50,6,910,12,9,12.5,16.222221,247.72728,4,1,53,49,48,1,1,1
m2,50,6,920,11,9,13.636364,16.444445,281.65454,2,1,53,49,48,1,1,1
m2,50,6,930,12,10,12.5,14.8,224.63637,2,1,53,49,48,1,1,1
m2,50,6,940,13,11,11.538462,13.363636,181.9359,3,1,53,49,48,1,1,1
m2,50,6,950,15,13,10,11.384615,154.42857,2,1,53,49,48,1,1,1
m2,50,6,960,12,11,12.5,13.545455,251.72728,1,1,53,49,48,1,1,1
m2,50,6,970,10,10,15,15,301.33334,0,1,53,49,48,1,1,1
m2,50,6,980,10,10,15,15,322.8889,0,1,53,49,48,1,1,1
m2,50,6,990,11,10,13.636364,14.9,241.25456,1,1,53,49,48,1,1,1
m2,50,6,1000,11,10,13.636364,14.9,174.45454,1,1,53,49,48,1,1,1
m2,50,7,10,40,14,3.75,8.285714,31.782051,34,0.9866667,52,46,50,0.9811321,0.9787234,1
m2,50,7,20,37,14,4.0540543,8.785714,39.552563,27,1,53,47,50,1,1,1
m2,50,7,30,41,15,3.6585367,7.9333334,18.830479,31,1,53,47,50,1,1,1
m2,50,7,40,37,19,4.0540543,6.8421054,23.385893,20,1,53,47,50,1,1,1
m2,50,7,50,35,16,4.285714,7.9375,47.85714,23,1,53,47,50,1,1,1
m2,50,7,60,33,17,4.5454545,7.5882354,21.00568,21,1,53,47,50,1,1,1
m2,50,7,70,31,13,4.83871,9.769231,87.939766,23,1,53,47,50,1,1,1
m2,50,7,80,37,15,4.0540543,8.066667,28.552559,29,1,53,47,50,1,1,1
m2,50,7,90,37,16,4.0540543,7.75,20.608114,26,1,53,47,50,1,1,1
m2,50,7,100,31,16,4.83871,8.0625,25.139791,21,1,53,47,50,1,1,1
m2,50,7,110,29,13,5.172414,10,35.57636,20,1,53,47,50,1,1,1
m2,50,7,120,35,17,4.285714,7.470588,20.915962,23,1,53,47,50,1,1,1
m2,50,7,130,35,17,4.285714,7.5882354,25.327726,21,1,53,47,50,1,1,1
m2,50,7,140,25,12,6,11.25,193.41667,15,1,53,47,50,1,1,1
m2,50,7,150,31,17,4.83871,7.7058825,42.673122,19,1,53,47,50,1,1,1
m2,50,7,160,25,13,6,10.230769,174.5,17,1,53,47,50,1,1,1
m2,50,7,170,24,14,6.25,9.785714,62.54348,13,1,53,47,50,1,1,1
m2,50,7,180,30,14,5,9.071428,42.275864,23,1,53,47,50,1,1,1
m2,50,7,190,31,14,4.83871,9.142858,39.20646,22,1,53,47,50,1,1,1
m2,50,7,200,28,14,5.357143,9.285714,37.71957,20,1,53,47,50,1,1,1
m2,50,7,210,26,13,5.769231,10.076923,45.78463,19,1,53,47,50,1,1,1
m2,50,7,220,24,13,6.25,10.384615,52.891304,15,1,53,47,50,1,1,1
m2,50,7,230,22,13,6.818182,10.384615,64.25107,15,1,53,47,50,1,1,1
m2,50,7,240,19,8,7.894737,16.875,313.65512,15,1,53,47,50,1,1,1
m2,50,7,250,19,11,7.894737,12.727273,100.0994,10,1,53,47,50,1,1,1
m2,50,7,260,27,12,5.5555553,10.833333,82.94874,20,1,53,47,50,1,1,1
m2,50,7,270,25,12,6,11.083333,82.5,17,1,53,47,50,1,1,1
m2,50,7,280,19,11,7.894737,12.454545,123.87718,13,1,53,47,50,1,1,1
m2,50,7,290,20,10,7.5,13.6,187.94737,14,1,53,47,50,1,1,1
m2,50,7,300,19,9,7.894737,15.222222,121.76606,13,1,53,47,50,1,1,1
m2,50,7,310,17,11,8.823529,12.818182,92.65443,9,1,53,47,50,1,1,1
m2,50,7,320,17,9,8.823529,15.444445,118.65443,11,1,53,47,50,1,1,1
m2,50,7,330,20,10,7.5,13.8,94.89474,12,1,53,47,50,1,1,1
m2,50,7,340,19,8,7.894737,17.125,124.099396,13,1,53,47,50,1,1,1
m2,50,7,350,22,10,6.818182,13.5,101.48917,15,1,53,47,50,1,1,1
m2,50,7,360,17,9,8.823529,15.333333,268.52942,12,1,53,47,50,1,1,1
m2,50,7,370,16,9,9.375,15.444445,257.71667,11,1,53,47,50,1,1,1
m2,50,7,380,13,10,11.538462,14.5,385.10263,5,1,53,47,50,1,1,1
m2,50,7,390,12,6,12.5,23.5,660.2727,9,1,53,47,50,1,1,1
m2,50,7,400,13,7,11.538462,20.142857,468.93588,9,1,53,47,50,1,1,1
m2,50,7,410,14,8,10.714286,17.625,362.06595,9,1,53,47,50,1,1,1
m2,50,7,420,15,7,10,19.714285,563,12,1,53,47,50,1,1,1
m2,50,7,430,14,8,10.714286,17.625,560.989,9,1,53,47,50,1,1,1
m2,50,7,440,15,11,10,13.090909,146.28572,6,1,53,47,50,1,1,1
m2,50,7,450,18,13,8.333333,11,90.23532,7,1,53,47,50,1,1,1
m2,50,7,460,19,13,7.894737,10.846154,88.09941,9,1,53,47,50,1,1,1
m2,50,7,470,18,11,8.333333,12.545455,90.00002,12,1,53,47,50,1,1,1
m2,50,7,480,16,9,9.375,15.555555,370.25,10,1,53,47,50,1,1,1
m2,50,7,490,15,9,10,15.888889,428.42856,7,1,53,47,50,1,1,1
m2,50,7,500,13,8,11.538462,18,538.43585,6,1,53,47,50,1,1,1
m2,50,7,510,17,11,8.823529,12.818182,226.4044,9,1,53,47,50,1,1,1
m2,50,7,520,16,11,9.375,12.909091,244.65,8,1,53,47,50,1,1,1
m2,50,7,530,15,9,10,15.666667,293.7143,9,1,53,47,50,1,1,1
m2,50,7,540,11,6,13.636364,23.833334,1031.6544,7,1,53,47,50,1,1,1
m2,50,7,550,10,6,15,24.166666,1149.3334,5,1,53,47,50,1,1,1
m2,50,7,560,10,6,15,24.166666,1196,5,1,53,47,50,1,1,1
m2,50,7,570,9,5,16.666666,29,1483.75,5,1,53,47,50,1,1,1
m2,50,7,580,9,5,16.666666,29,1483.75,5,1,53,47,50,1,1,1
m2,50,7,590,8,3,18.75,47.333332,2061.0715,8,1,53,47,50,1,1,1
m2,50,7,600,9,6,16.666666,24.333334,1144.5,4,1,53,47,50,1,1,1
m2,50,7,610,11,6,13.636364,24,883.2545,6,1,53,47,50,1,1,1
m2,50,7,620,7,4,21.428572,36.5,1832.619,4,1,53,47,50,1,1,1
m2,50,7,630,6,4,25,36.75,2231.2,3,1,53,47,50,1,1,1
m2,50,7,640,6,4,25,36.75,1801.6,3,1,53,47,50,1,1,1
m2,50,7,650,9,6,16.666666,24.5,832.25006,3,1,53,47,50,1,1,1
m2,50,7,660,7,6,21.428572,24.833334,1716.9523,1,1,53,47,50,1,1,1
m2,50,7,670,10,8,15,18.375,440.22223,3,1,53,47,50,1,1,1
m2,50,7,680,10,9,15,16.555555,153.77777,1,1,53,47,50,1,1,1
m2,50,7,690,12,9,12.5,16.333334,179.54546,3,1,53,47,50,1,1,1
m2,50,7,700,10,5,15,28.8,1082,6,1,53,47,50,1,1,1
m2,50,7,710,8,5,18.75,29.2,740.5,4,1,53,47,50,1,1,1
m2,50,7,720,6,5,25,29.6,2309.2,2,1,53,47,50,1,1,1
m2,50,7,730,8,5,18.75,29.4,1683.3572,3,1,53,47,50,1,1,1
m2,50,7,740,7,5,21.428572,29.4,1897.2855,3,1,53,47,50,1,1,1
m2,50,7,750,6,5,25,29.8,2651.2,1,1,53,47,50,1,1,1
m2,50,7,760,6,5,25,29.8,2802,1,1,53,47,50,1,1,1
m2,50,7,770,6,3,25,48.666668,2858.4,4,1,53,47,50,1,1,1
m2,50,7,780,7,3,21.428572,48,2383.2854,6,1,53,47,50,1,1,1
m2,50,7,790,6,2,25,72.5,3018,5,1,53,47,50,1,1,1
m2,50,7,800,7,5,21.428572,29.4,1627.9523,3,1,53,47,50,1,1,1
m2,50,7,810,7,5,21.428572,29.4,1659.619,3,1,53,47,50,1,1,1
m2,50,7,820,7,4,21.428572,36.25,1803.2856,5,1,53,47,50,1,1,1
m2,50,7,830,8,4,18.75,36.25,1070.7858,5,1,53,47,50,1,1,1
m2,50,7,840,7,3,21.428572,48.333332,2470.2854,5,1,53,47,50,1,1,1
m2,50,7,850,7,1,21.428572,142,2826.9521,8,1,53,47,50,1,1,1
m2,50,7,860,4,1,37.5,145,5136.3335,5,1,53,47,50,1,1,1
m2,50,7,870,7,3,21.428572,48.333332,1544.9523,5,1,53,47,50,1,1,1
m2,50,7,880,8,4,18.75,36.25,1149.0714,5,1,53,47,50,1,1,1
m2,50,7,890,5,2,30,73,2263,4,1,53,47,50,1,1,1
m2,50,7,900,6,2,25,72.5,3286,5,1,53,47,50,1,1,1
m2,50,7,910,7,2,21.428572,72,2780.619,6,1,53,47,50,1,1,1
m2,50,7,920,10,6,15,24.166666,550.6667,5,1,53,47,50,1,1,1
m2,50,7,930,9,6,16.666666,24.333334,606.75006,4,1,53,47,50,1,1,1
m2,50,7,940,9,4,16.666666,35.75,676.25006,7,1,53,47,50,1,1,1
m2,50,7,950,10,4,15,35.5,619.55554,8,1,53,47,50,1,1,1
m2,50,7,960,7,3,21.428572,48,1864.2856,6,1,53,47,50,1,1,1
m2,50,7,970,8,4,18.75,36,787.9286,6,1,53,47,50,1,1,1
m2,50,7,980,8,4,18.75,36,787.9286,6,1,53,47,50,1,1,1
m2,50,7,990,8,4,18.75,36,787.9286,6,1,53,47,50,1,1,1
m2,50,7,1000,8,4,18.75,36,1478.7858,6,1,53,47,50,1,1,1
m2,50,8,10,38,13,3.9473684,9.307693,41.348522,29,0.93333334,47,42,51,0.90384614,0.95454544,0.9444444
m2,50,8,20,27,9,5.5555553,14.222222,335.8717,22,0.9533333,48,43,52,0.9230769,0.97727275,0.962963
m2,50,8,30,35,12,4.285714,10.083333,42.445377,29,0.97333336,50,44,52,0.96153843,1,0.962963
m2,50,8,40,33,11,4.5454545,11.181818,56.81816,27,0.97333336,50,44,52,0.96153843,1,0.962963
m2,50,8,50,33,11,4.5454545,11.272727,57.943157,26,0.97333336,50,44,52,0.96153843,1,0.962963
m2,50,8,60,32,11,4.6875,11.272727,113.70564,26,0.97333336,50,44,52,0.96153843,1,0.962963
m2,50,8,70,33,9,4.5454545,12.888889,84.69317,34,0.97333336,50,44,52,0.96153843,1,0.962963
m2,50,8,80,38,12,3.9473684,9.416667,62.10527,37,0.98,51,44,52,0.9807692,1,0.962963
m2,50,8,90,34,14,4.4117646,8.857142,44.79501,26.000008,0.98,51,44,52,0.9807692,1,0.962963
m2,50,8,100,27,14,5.5555553,9.428572,63.33332,18,0.98,51,44,52,0.9807692,1,0.962963
m2,50,8,110,22,12,6.818182,11.583333,184.2511,11,0.98,51,44,52,0.9807692,1,0.962963
m2,50,8,120,22,9,6.818182,15.111111,238.5367,14,0.98,51,44,52,0.9807692,1,0.962963
m2,50,8,130,21,8,7.142857,17,307.92865,14,0.98,51,44,52,0.9807692,1,0.962963
m2,50,8,140,24,15,6.25,9.266666,104.891304,11,0.98,51,44,52,0.9807692,1,0.962963
m2,50,8,150,26,10,5.769231,12.9,221.30461,21,0.9866667,52,44,52,1,1,0.962963
m2,50,8,160,31,14,4.83871,9.285714,75.406425,20,0.9866667,52,44,52,1,1,0.962963
m2,50,8,170,29,11,5.172414,11.545455,136.36203,22.999992,0.9866667,52,44,52,1,1,0.962963
m2,50,8,180,28,10,5.357143,12.7,136.164,23,0.9866667,52,44,52,1,1,0.962963
m2,50,8,190,27,11,5.5555553,11.727273,174.33328,21,0.9866667,52,44,52,1,1,0.962963
m2,50,8,200,26,11,5.769231,12,195.14459,18,0.9866667,52,44,52,1,1,0.962963
m2,50,8,210,25,9,6,14.111111,218.91667,23,0.9866667,52,44,52,1,1,0.962963
m2,50,8,220,25,12,6,11.25,100.25,15,0.9866667,52,44,52,1,1,0.962963
m2,50,8,230,24,9,6.25,14.555555,204.71739,19,0.9866667,52,44,52,1,1,0.962963
